# Gene Family	A001_0_h_CD_1	A002_2XSw_0_h_C	A004_2XSw_0_h_C	A005_2XSw_0_h_CD	A006_2XSw_0_h_C	A007_0_h_CD_1	A011_0_h_CD_1	A020_2XSw_0_h_CD	A_302	A_311	A_312	A_413	A_416	A_419	A_422	A_423	A_425	A_455	BM	BS	C1_A301_Stool_0h	C2_A304_stool	CR	CS	CU_fresh	Coded	DA_fresh	HP	HY_fresh	LDC1	LDC6	LDC7	NE	S3_309_0h	S5_363_0h	SH_002	SH_007	SH_011	SH_012	SH_013	SH_014	SH_015	SH_016	SH_017	SH_021	SH_022	SH_023	SH_024	SH_025	SH_028	SH_029	SH_031	SH_032	SH_033	SH_034	SH_038	SH_039	SH_042	SH_043	SH_044	SH_045	SH_047	SH_050	SH_051	SH_053	SH_054	SH_055	SH_057	SH_058	SH_059	SH_060	SH_061	SH_062	SH_063	SH_064	SH_065	SH_066	SH_068	SH_069	SH_070	SH_071	SH_072	SH_073	SH_077	SH_078	SH_079	SH_080	SH_082	SH_083	SH_084	SH_085	SH_086	SH_087	SH_089	SH_090	SH_091	SH_093	SH_094	SH_095	SH_096	SH_097	SH_099	SH_100	SH_102	SH_103	SH_104	SH_105	SH_106	SH_107	SH_108	SH_109	SH_110	SH_111	SH_112	SH_113	SH_114	SH_117	SH_118	SH_119	SH_122	SH_123	SH_124	SH_125	SH_127	SH_129	SH_133	SH_134	SH_136	SH_137	SH_138	SH_141	SH_142	SH_143	SH_144	SH_146	SH_148	SH_149	SH_150	SH_151	SH_152	SH_153	SH_154	SH_160	SH_162	SH_164	SH_166	SH_179	SH_181	SH_189	SH_191	SH_193	SH_194	SH_195	SH_198	SH_199	SH_200	SH_201	SH_203	SH_204	SH_205	SH_206	SH_207	SH_208	SH_209	SH_210	SH_211	SH_212	SH_214	SH_215	SH_216	SH_217	SH_227	SH_228	SH_230	SH_231	SH_232	SH_234	SH_235	SH_236	SH_237	SH_238	SH_239	SH_240	SH_241	SH_242	SH_243	SH_245	SH_247	SH_248	SH_250	SH_251	SH_252	SH_253	SH_500	SH_501	SH_502	SH_503
1.14.12.17	4.75182e-06	0	0	0.000500999	0	0.000318089	0.0007607	5.67654e-05	4.31001e-05	0	4.1027e-06	0	0	0	5.22898e-06	0.000209536	0	0	0	6.45468e-06	0	3.87622e-05	0	0	5.08929e-06	3.85054e-07	2.47363e-06	6.69236e-06	0	0	0.000269711	3.89351e-05	0	1.1193e-06	8.47175e-07	0.000408923	4.46255e-06	5.90658e-06	9.65829e-06	6.31267e-07	3.58262e-05	1.9211e-05	9.18333e-06	0	0.000562094	0	0	1.99323e-05	0.000619275	5.227e-06	4.36e-07	9.30667e-06	0	0	0.00021767	0.000101231	0	5.63005e-05	0	9.93332e-06	0.000156463	5.00215e-05	1.08739e-05	8.87111e-06	0.000629285	0	0	2.26092e-06	1.9865e-05	0	3.61958e-06	0.000277173	0	0	0	0	0	6.67698e-05	2.85443e-06	7.48494e-05	0	0.000115924	2.83579e-05	0	1.92154e-05	2.55067e-05	0	0	3.91643e-06	1.15187e-06	0	2.78431e-05	8.7706e-06	5.14779e-06	3.60383e-05	1.05495e-06	5.00223e-06	6.56823e-05	0	0	0	7.68138e-06	3.37396e-05	0	5.10957e-05	0	0	1.54921e-06	0	2.26147e-05	2.78132e-06	0	0	4.03046e-05	1.53454e-05	5.95052e-05	9.22033e-05	3.99243e-05	2.84526e-06	0	0	5.71232e-06	0.000196863	0	5.33342e-06	2.66075e-05	0.000375663	8.52617e-07	2.06405e-05	4.20988e-06	1.97753e-06	0.000451886	3.00099e-05	1.78253e-05	7.93764e-06	0	9.25201e-05	0.0001229	0.000103617	0	1.00825e-05	1.65332e-05	9.26561e-05	3.10856e-06	1.97321e-05	0.000207923	0	0	1.38576e-05	0	0	0	1.83737e-06	1.26703e-05	0	6.3515e-06	0.000395991	0.00012005	2.76462e-05	4.00557e-05	0	1.07428e-05	0.000106139	3.12375e-06	0.000228176	1.52611e-05	2.38792e-06	1.27117e-05	0	0.000313733	5.14936e-06	7.83761e-07	0	5.61478e-06	4.11166e-05	1.14279e-06	7.71654e-06	1.41383e-06	6.20062e-06	0	1.71153e-06	0.000239428	0	0.000104863	1.18879e-06	1.38295e-05	3.85899e-06	5.68751e-05	6.00258e-06	0.000124135	0	1.71428e-05	2.09414e-06	8.94369e-06	1.71795e-06	0.000104487	6.08469e-06
1.14.12.18	6.41082e-07	0	0	1.29899e-05	0	9.41613e-06	5.23104e-05	0	1.2685e-06	0	0	0	0	0	0	4.81099e-06	0	0	0	0	0	4.54339e-06	0	1.5246e-07	1.49455e-07	0	0	0	0	0	2.63618e-05	6.31247e-07	0	8.45582e-07	0	2.61327e-05	0	0	0	0	0	0	5.54828e-07	0	5.4889e-05	0	0	1.7613e-06	8.57918e-05	0	0	0	0	0	1.22934e-05	1.16445e-06	0	4.08319e-06	0	2.97795e-06	6.89178e-05	0	0	3.65365e-06	0.000105531	0	0	0	6.47692e-07	0	0	2.79113e-06	0	3.108e-06	0	0	0	0	0	0	0	0	0	0	0	4.95136e-06	0	2.12676e-06	7.89297e-08	1.30806e-07	0	1.3484e-06	0	0	0	0	0	4.3486e-06	0	0	0	0	7.50432e-06	0	1.20127e-06	0	0	0	0	0	0	0	0	0	1.38653e-06	7.31561e-06	0	1.27538e-07	0	0	0	4.32707e-06	5.21618e-06	0	1.44306e-06	0	3.32432e-05	0	0	2.21347e-06	0	2.97569e-05	0	0	0	1.15487e-06	7.52999e-07	1.04735e-05	1.00136e-05	0	0	1.07126e-06	1.3076e-05	1.31955e-07	0	7.64929e-06	0	0	7.92083e-07	0	0	0	1.64507e-06	0	0	0	3.70146e-05	0	1.16575e-06	0	0	0	2.8817e-06	0	1.22703e-05	0	0	6.71767e-06	0	6.17309e-05	0	0	0	0	0	0	0	0	1.49046e-06	3.94304e-07	0	8.29561e-06	6.66436e-07	6.48324e-06	0	5.17262e-06	0	4.59311e-06	3.47866e-07	0	0	0	0	0	7.95681e-07	2.87827e-05	0
1.14.12.19	2.82465e-06	0	0	0.000446422	0	0.000370952	0.000825043	7.44208e-05	1.487e-05	0	0	7.91512e-07	0	0	4.82712e-06	0.000222132	0	0	0	0	4.15883e-07	6.43945e-05	0	2.05564e-06	9.98016e-06	0	3.857e-06	0	1.02127e-06	0	0.000115899	2.03774e-06	8.43156e-07	0	0	0.000593521	0	0	0	5.45697e-07	1.94215e-06	1.48648e-05	1.36156e-05	0	0.000676205	0	0	2.50008e-05	0.000895501	1.29064e-05	1.25223e-06	8.37191e-06	0	0	0.00026031	0.000225067	1.11883e-05	4.92084e-05	0	3.34526e-06	0.000332825	2.9575e-05	0	4.31387e-05	0.00155329	0	7.19884e-06	4.01314e-06	3.78509e-06	0	2.17652e-06	6.25244e-05	0	0	7.58581e-06	0	0	0	6.66012e-07	0.000103235	0	0	0	0	0	5.79178e-05	0	0	2.56247e-06	5.84284e-07	0	4.59474e-05	2.01481e-05	6.96737e-06	0	2.1685e-06	7.44067e-06	4.98824e-05	0	0	0	0	9.41294e-05	0	5.03799e-05	0	1.00585e-05	5.24153e-06	0	3.99089e-06	1.96988e-06	2.86258e-06	0	2.66407e-06	2.22916e-05	7.40486e-05	1.722e-05	5.28651e-05	2.48742e-06	0	1.41876e-06	1.61627e-06	0.000178651	0	4.05867e-06	4.66624e-06	0.000386138	1.55631e-06	0	2.10558e-06	0	0.000549413	2.32965e-05	2.10243e-05	1.55042e-05	0	5.25023e-05	0.000170116	0.000193947	1.4154e-06	4.59618e-06	4.06978e-06	0.000128426	9.67042e-06	0	0.000224967	1.88618e-06	0	2.00386e-05	9.11303e-06	0	0	1.21982e-06	0	0	5.92068e-06	0.0006614	0	3.28529e-05	0	0	0	0.000177747	9.79286e-06	0.000815964	0	0	2.69226e-05	0	0.000673003	9.6112e-06	9.7691e-07	0	0	7.10416e-06	0	0	6.5959e-06	6.75348e-06	9.20414e-06	1.12011e-05	0.000371784	0	0.000143824	6.15374e-06	1.67492e-05	0	0.000106419	7.35463e-06	2.47189e-05	0	0	4.01368e-06	0	3.0433e-06	0.000206277	9.49809e-06
1.14.12.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54186e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.78984e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03646e-05	0	0	0	0	0	0	0	0	0	0	0	0
1.14.12.3	1.6632e-07	0	0	0	0	0	0	0	1.10965e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.43413e-06	0	1.33402e-07	1.30695e-07	0	1.40106e-06	0	0	0	0	0	0	4.40587e-07	0	0	0	0	0	0	0	0	0	0	1.42342e-05	0	0	0	6.56218e-06	0	0	0	0	0	1.21682e-06	3.09216e-06	0	1.11766e-06	0	0	2.0318e-05	1.71647e-06	0	1.66534e-07	5.47581e-05	0	0	0	2.35345e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.90222e-08	4.0163e-08	0	0	0	2.89316e-07	0	0	0	1.0208e-06	0	0	0	0	5.06101e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11529e-07	0	0	0	4.79273e-06	3.87384e-07	0	1.37219e-07	0	0	0	0	0	0	0	0	1.84226e-06	0	0	6.68744e-07	0	7.39676e-06	0	0	0	2.65303e-06	1.15461e-07	0	0	0	0	0	0	0	0	2.9515e-07	0	0	0	2.86578e-05	0	0	0	0	0	1.11923e-06	0	3.63624e-07	0	0	0	0	3.81507e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.57839e-07	0	0	1.28409e-06	0	0	0	0	0	0	0	0	7.03636e-07	9.88245e-06	3.78462e-07
1.14.12.7	0	0	0	0	0	8.91521e-05	1.33524e-05	1.59254e-05	0	0	0	0	0	0	0	3.93615e-05	0	0	0	0	0	4.40313e-06	0	0	0	0	0	0	0	0	3.46234e-05	0	1.68631e-06	1.70369e-06	0	0.000144224	0	0	0	0	0	8.05282e-06	0	0	8.95023e-06	0	0	2.4782e-06	3.22132e-06	0	0	0	0	0	3.07994e-05	1.56477e-05	0	0	0	6.4096e-06	0	0	2.11183e-06	7.09837e-06	0	0	0	0	2.54654e-06	0	0	1.02934e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.30432e-07	0	0	1.16166e-05	0	1.05635e-05	0	0	0	6.51545e-06	0	0	0	0	0	0	0	0	0	4.78281e-06	0	0	0	0	0	0	3.65167e-06	1.71703e-05	8.30968e-06	1.03741e-05	0	0	7.37064e-07	2.58005e-06	4.05659e-05	0	1.25857e-06	0	7.7893e-05	0	0	0	0	0.000169489	1.73112e-06	2.01731e-05	0	0	0	2.29005e-05	1.61622e-05	0	2.3711e-06	4.14111e-06	3.26236e-05	4.23601e-06	0	5.08249e-05	0	0	0	0	0	0	0	0	0	0	8.36427e-05	0	1.25463e-06	0	0	0	9.96098e-06	0	0.000115628	0	0	1.51758e-05	0	7.3661e-05	0	0	0	0	0	0	0	0	1.62367e-06	0	0	7.90401e-05	0	2.39288e-05	0	3.2919e-06	0	9.50417e-06	0	0	0	0	1.25013e-06	0	0	3.14159e-05	1.02691e-06
1.14.13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18032e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43802e-05	0	0	0	0	3.86759e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.3834e-07	2.93275e-06	0	0	0	0	1.60963e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.79917e-06	2.99611e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.34778e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.107	6.14743e-07	0	0	0.00017693	6.81953e-06	0.00010036	0.000267503	1.8946e-05	4.35829e-05	0	4.14497e-06	0	0	0	0	3.2313e-05	0	0	0	0	0	7.56789e-06	0	1.90554e-06	1.67477e-06	0	0	5.64529e-06	0	0	6.77115e-05	2.66133e-05	0	8.26859e-07	1.24465e-06	0.000100829	9.8453e-07	0	1.09515e-05	0	1.90862e-05	0	6.39647e-06	0	0.000142057	0	0	4.4546e-06	0.000169308	0	1.30317e-06	1.01773e-06	0	0	8.08973e-05	3.21438e-05	0	3.34102e-05	0	8.7281e-06	6.42576e-05	2.63953e-05	1.65333e-06	5.05869e-06	0.000336361	0	1.97045e-06	6.55738e-06	1.18808e-05	0	0	0.000197855	0	7.0995e-07	3.03193e-06	0	0	7.10324e-06	0	0	0	2.23021e-05	7.67557e-06	0	1.37616e-06	7.7045e-06	0	0	5.89994e-07	0	4.31422e-07	9.30781e-06	6.75586e-06	9.70499e-06	1.9282e-05	2.8719e-06	6.22973e-06	2.4474e-05	0	0	0	0	1.71277e-05	5.37379e-06	7.42753e-06	0	0	0	0	7.86898e-07	2.03863e-06	0	0	2.36796e-05	3.45854e-06	1.59242e-05	4.03844e-05	1.35855e-05	5.8872e-07	0	7.76874e-07	1.31359e-06	4.66124e-05	0	1.59929e-06	1.23207e-05	6.35092e-05	1.80472e-06	1.83516e-05	1.92998e-06	0	0.000117115	2.86247e-05	6.23599e-06	2.55596e-06	0	2.29071e-05	3.08187e-05	3.64691e-05	8.28738e-07	8.43473e-07	9.33966e-07	4.7985e-05	4.68398e-06	1.11231e-05	4.74572e-05	8.42362e-07	0	1.39788e-06	2.9343e-06	0	0	0	0	8.69811e-06	6.63547e-07	0.000154768	1.18447e-05	9.73259e-06	0	0	1.23785e-05	2.95423e-05	0	0.000198849	1.45618e-05	0	3.32124e-06	0	0.000183785	2.33927e-06	0	0	1.46966e-06	3.68712e-05	0	0	2.5516e-06	4.8733e-06	1.94524e-06	2.19135e-06	1.88971e-05	0	2.41698e-05	6.69292e-07	2.22119e-06	1.44207e-06	1.48913e-05	4.62622e-06	5.51981e-05	0	1.52843e-05	2.36193e-06	1.56972e-06	8.81742e-07	3.81265e-05	6.23434e-06
1.14.13.113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21799e-05	0	0	3.23665e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.66478e-06	0	0	0	0	0	0	0	1.4044e-06	0	9.69166e-07	0	0	0	1.66617e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21472e-07	0	0	0	0	0	0	0	0	0	0	1.93136e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16835e-06	9.40409e-06	0	0	0	0	0	0	0	0	0	0	1.91639e-06	0	0	0	0	0	0	5.92063e-07	2.78855e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7377e-06	0	0	0	0	1.21878e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34211e-07
1.14.13.114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02039e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9226e-07	0	0	0	0	7.79996e-07	0	0	1.92406e-07	0	0	0	0	0	3.14159e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7872e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.16977e-07	7.29051e-07	0	0	0	0	0	0	0	0	0	0	7.53945e-07	0	0	0	0	0	0	6.72454e-07	3.16648e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8704e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.127	1.36776e-06	6.71763e-06	0	0.000582423	1.5063e-06	0.000412905	0.000918682	0.000104277	4.57916e-06	0	0	0	0	0	0	0.00019961	0	0	0	0	1.51926e-06	4.21421e-05	1.80468e-06	7.76197e-07	7.40396e-06	1.90133e-07	3.84683e-06	5.15982e-06	0	0	0.000180386	7.31517e-05	3.4695e-06	2.23125e-06	3.64099e-07	0.000825498	6.90243e-07	0	0	0	1.28211e-06	1.50887e-05	1.52028e-05	0	0.000553932	0	0	1.18576e-05	0.000296838	9.9044e-06	0	4.40434e-06	0	0	0.00027227	8.25011e-05	5.48895e-06	1.50443e-05	0	6.98548e-06	0.000138589	5.76447e-05	3.40157e-06	1.39105e-05	0.000571136	0	2.07118e-05	4.10484e-06	1.26335e-05	0	3.7318e-06	2.91706e-05	0	1.0163e-05	0	0	0	0	0	5.96436e-05	0	0	0	0	0	1.7685e-05	0	0	3.51893e-06	8.84675e-07	0	4.26542e-05	2.08321e-05	1.68596e-05	8.52758e-05	0	7.49253e-06	0.000110231	0	0	0	0	4.09769e-05	0	9.603e-05	0.000514072	0	3.85476e-06	0	5.79916e-06	8.95193e-06	1.52481e-06	0	3.07155e-05	1.72696e-05	8.20245e-05	3.30417e-05	4.24358e-05	3.15762e-06	0	2.81517e-06	3.7137e-06	0.000303166	0	2.73841e-06	7.98186e-06	0.000309673	0	0	0.00017792	4.62915e-06	0.000574443	1.75862e-05	2.91004e-05	1.04463e-05	0	4.56122e-05	0.000127471	0.000138515	5.78969e-07	8.27563e-06	3.34355e-05	0.000115681	6.64822e-06	3.6579e-05	0.000163914	0	0	3.49083e-05	0	4.22721e-06	0	2.89902e-07	0	5.74465e-06	3.00573e-06	0.000524143	0	2.41752e-05	0	0	4.04253e-06	0.000141773	7.07078e-06	0.000516209	0	0	4.16003e-05	0	0.000464387	2.17305e-06	0	1.52455e-06	0	1.30981e-05	0	3.90497e-06	8.48301e-06	2.17503e-05	7.93383e-06	2.35889e-05	0.000247105	0	0.000109865	4.0145e-06	3.44394e-05	0	8.16625e-05	9.45731e-06	0.000128112	0	0	0	2.42605e-05	0	8.69566e-05	1.18145e-05
1.14.13.128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75238e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83717e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32889e-06	0	0	0	0	0	0	0	0	0	1.42655e-06	0	0	0	0	0	9.85669e-06	0	5.96258e-06	0	0	0	0	0	0	0	1.87614e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19801e-06	0.00023756	0	0	0	1.76625e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02498e-05	0.000552231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.149	0	0	0	1.93016e-05	0	2.18816e-05	2.28402e-05	0	3.34012e-05	0	0	0	0	0	0	1.54458e-06	0	0	0	0	0	0	0	0	4.97221e-07	0	0	0	0	0	1.24461e-05	0	0	1.87333e-06	0	1.36877e-05	0	0	0	0	0	0	0	0	4.32353e-05	0	0	3.6232e-07	0	0	0	2.00493e-06	0	0	3.03484e-05	0	0	3.56446e-07	0	6.88327e-06	0	3.04517e-07	1.27602e-06	5.10017e-07	1.25151e-05	0	0	2.78199e-07	1.03069e-05	0	0	7.90744e-07	0	0	0	0	0	0	0	8.85267e-06	0	0	0	0	0	0	0	0	1.57534e-07	5.35313e-07	0	3.58997e-07	0	0	0	0	0	0	0	0	0	0	0	0	1.10038e-05	0	0	0	0	0	0	0	0	0	2.04827e-07	1.30584e-06	0	4.77893e-07	0	0	2.12814e-06	0	5.70962e-05	0	0	0	9.99536e-06	0	1.47561e-05	0	0	0	0	0	0	0	3.28291e-06	9.8699e-07	4.90819e-07	0	2.34506e-06	9.78016e-07	3.94778e-06	0	0	7.73754e-06	0	0	0	0	0	0	0	0	0	0	1.16636e-05	9.46788e-05	1.45854e-06	0	0	0	0	0	7.8702e-06	0	0	7.65191e-07	0	1.12268e-05	0	0	0	0	0	0	0	0	1.54348e-06	0	0	2.44427e-06	0	2.67445e-06	0	0	0	5.87023e-06	0	3.68018e-07	0	0	0	0	0	0	1.2974e-07
1.14.13.166	0	0	0	0	0	0	0	0	0	0	4.25929e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.2	0	0	0	0	0	1.05998e-06	2.73994e-07	8.7882e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8635e-05	0	0	2.65601e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63661e-06	0	0	5.99443e-06	0	0	0	0	8.33627e-06	0	0	1.59391e-06	0	9.59825e-07	0	0	0	9.23165e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35577e-06	0	0	0	0	0	0	0	7.31835e-06	0	0	1.85649e-06	0	0	0	0	0	0	0	0	0	0	6.92284e-07	0	0	9.55835e-07	0	2.38446e-06	3.06557e-06	2.27284e-05	1.65356e-06	0	0	1.60467e-06	0	0	0.000112008	0	0	0	3.36409e-06	0	0	0	0	0	0	3.99815e-06	2.71386e-06	0	3.46391e-06	0	3.17759e-06	0	0	0	0	0	0	0	2.6622e-06	0	5.49807e-07	0	0	4.85123e-06	1.52979e-05	0	1.03463e-05	3.55546e-06	0	7.80717e-06	0	0	0	0	3.20365e-05	0	0	0	0	0	0	0	0	0	0	0	2.81016e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14123e-06
1.14.13.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9362e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2129e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.97991e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.22	0	0	0	0	0	0	0	0	0	0	4.8891e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
