Sample	raw pair1	raw pair2	trimmed pair1	trimmed pair2	trimmed orphan1	trimmed orphan2	decontaminated hg37dec_v0.1_0 pair1	decontaminated hg37dec_v0.1_0 pair2	decontaminated hg37dec_v0.1_1 pair1	decontaminated hg37dec_v0.1_1 pair2	decontaminated hg37dec_v0.1_0 orphan1	decontaminated hg37dec_v0.1_0 orphan2	decontaminated hg37dec_v0.1_1 orphan1	decontaminated hg37dec_v0.1_1 orphan2	final pair1	final pair2	final orphan1	final orphan2
CSM67UEM	9333643.0	9333643.0	9333643.0	9333643.0	NA	NA	9333220.0	9333220.0	9333220.0	9333220.0	10.0	12.0	10.0	12.0	9333220.0	9333220.0	10.0	12.0
CSM67UEP_P	6450555.0	6450555.0	3527004.0	3527004.0	638912.0	473966.0	2306534.0	2306534.0	2306534.0	2306534.0	427341.0	311943.0	427341.0	311943.0	2306534.0	2306534.0	427341.0	311943.0
CSM67UET_P	2546989.0	2546989.0	1533205.0	1533205.0	324402.0	124525.0	1280387.0	1280387.0	1280387.0	1280387.0	272229.0	105231.0	272229.0	105231.0	1280387.0	1280387.0	272229.0	105231.0
CSM67UEW	4406238.0	4406238.0	4406238.0	4406238.0	NA	NA	4369420.0	4369420.0	4369420.0	4369420.0	690.0	756.0	690.0	756.0	4369420.0	4369420.0	690.0	756.0
CSM67UEW_P	11161337.0	11161337.0	8198340.0	8198340.0	765814.0	336553.0	6285657.0	6285657.0	6285657.0	6285657.0	618039.0	259853.0	618039.0	259853.0	6285657.0	6285657.0	618039.0	259853.0
CSM67UEW_TR	4264781.0	4264781.0	4264781.0	4264781.0	NA	NA	4222677.0	4222677.0	4222677.0	4222677.0	958.0	910.0	958.0	910.0	4222677.0	4222677.0	958.0	910.0
CSM67UF1	6891489.0	6891489.0	6891489.0	6891489.0	NA	NA	6885743.0	6885743.0	6885743.0	6885743.0	101.0	119.0	101.0	119.0	6885743.0	6885743.0	101.0	119.0
CSM67UF1_P	15849190.0	15849190.0	11806177.0	11806177.0	840215.0	585133.0	11733089.0	11733089.0	11733089.0	11733089.0	835174.0	581223.0	835174.0	581223.0	11733089.0	11733089.0	835174.0	581223.0
CSM67UF5	5286039.0	5286039.0	5286039.0	5286039.0	NA	NA	5262002.0	5262002.0	5262002.0	5262002.0	376.0	385.0	376.0	385.0	5262002.0	5262002.0	376.0	385.0
CSM67UFV	11896460.0	11896460.0	11896460.0	11896460.0	NA	NA	11896297.0	11896297.0	11896297.0	11896297.0	4.0	5.0	4.0	5.0	11896297.0	11896297.0	4.0	5.0
CSM67UFZ	11547483.0	11547483.0	11547483.0	11547483.0	NA	NA	11547242.0	11547242.0	11547242.0	11547242.0	10.0	7.0	10.0	7.0	11547242.0	11547242.0	10.0	7.0
CSM67UG8	13797291.0	13797291.0	13797291.0	13797291.0	NA	NA	13794138.0	13794138.0	13794138.0	13794138.0	78.0	90.0	78.0	90.0	13794138.0	13794138.0	78.0	90.0
CSM67UGC	2153223.0	2153223.0	2153223.0	2153223.0	NA	NA	2153041.0	2153041.0	2153041.0	2153041.0	2.0	5.0	2.0	5.0	2153041.0	2153041.0	2.0	5.0
CSM67UGO	5035188.0	5035188.0	5035188.0	5035188.0	NA	NA	5034994.0	5034994.0	5034994.0	5034994.0	2.0	4.0	2.0	4.0	5034994.0	5034994.0	2.0	4.0
CSM67UH7	12316821.0	12316821.0	12316821.0	12316821.0	NA	NA	12316613.0	12316613.0	12316613.0	12316613.0	13.0	15.0	13.0	15.0	12316613.0	12316613.0	13.0	15.0
CSM6J2H9_P	27866359.0	27866359.0	22182130.0	22182130.0	2758011.0	653382.0	22173820.0	22173820.0	22173820.0	22173820.0	2757335.0	653115.0	2757335.0	653115.0	22173820.0	22173820.0	2757335.0	653115.0
CSM79HG5	15474470.0	15474470.0	15474470.0	15474470.0	NA	NA	15465534.0	15465534.0	15465534.0	15465534.0	143.0	187.0	143.0	187.0	15465534.0	15465534.0	143.0	187.0
CSM79HG7_P	6013840.0	6013840.0	3517250.0	3517250.0	698843.0	391896.0	2913859.0	2913859.0	2913859.0	2913859.0	586663.0	327478.0	586663.0	327478.0	2913859.0	2913859.0	586663.0	327478.0
CSM79HGD_P	9171036.0	9171036.0	6360455.0	6360455.0	475306.0	328064.0	2964406.0	2964406.0	2964406.0	2964406.0	247523.0	159266.0	247523.0	159266.0	2964406.0	2964406.0	247523.0	159266.0
CSM79HGF	3266358.0	3266358.0	3266358.0	3266358.0	NA	NA	3197200.0	3197200.0	3197200.0	3197200.0	1491.0	1578.0	1491.0	1578.0	3197200.0	3197200.0	1491.0	1578.0
CSM79HGF_P	10417685.0	10417685.0	7280110.0	7280110.0	664428.0	424312.0	4513721.0	4513721.0	4513721.0	4513721.0	441540.0	261684.0	441540.0	261684.0	4513721.0	4513721.0	441540.0	261684.0
CSM79HGH_P	7042287.0	7042287.0	4099820.0	4099820.0	1135989.0	287980.0	2143651.0	2143651.0	2143651.0	2143651.0	620102.0	163186.0	620102.0	163186.0	2143651.0	2143651.0	620102.0	163186.0
CSM79HGJ_P	1058160.0	1058160.0	759481.0	759481.0	126652.0	41651.0	685192.0	685192.0	685192.0	685192.0	110737.0	37078.0	110737.0	37078.0	685192.0	685192.0	110737.0	37078.0
CSM79HGL_P	7167986.0	7167986.0	4779779.0	4779779.0	312739.0	276695.0	1519458.0	1519458.0	1519458.0	1519458.0	119409.0	93502.0	119409.0	93502.0	1519458.0	1519458.0	119409.0	93502.0
CSM79HGN_P	16565115.0	16565115.0	12077811.0	12077811.0	1140656.0	446084.0	8502476.0	8502476.0	8502476.0	8502476.0	829759.0	312760.0	829759.0	312760.0	8502476.0	8502476.0	829759.0	312760.0
CSM79HGP	15500933.0	15500933.0	15500933.0	15500933.0	NA	NA	15500498.0	15500498.0	15500498.0	15500498.0	8.0	8.0	8.0	8.0	15500498.0	15500498.0	8.0	8.0
CSM79HGR_P	15034661.0	15034661.0	9409375.0	9409375.0	2345900.0	577923.0	9406826.0	9406826.0	9406826.0	9406826.0	2345010.0	577764.0	2345010.0	577764.0	9406826.0	9406826.0	2345010.0	577764.0
CSM79HGV_P	21950843.0	21950843.0	16931916.0	16931916.0	1672388.0	796894.0	16811972.0	16811972.0	16811972.0	16811972.0	1662470.0	791074.0	1662470.0	791074.0	16811972.0	16811972.0	1662470.0	791074.0
CSM79HGX	6757290.0	6757290.0	6757290.0	6757290.0	NA	NA	6757036.0	6757036.0	6757036.0	6757036.0	9.0	1.0	9.0	1.0	6757036.0	6757036.0	9.0	1.0
CSM79HGZ	9366380.0	9366380.0	9366380.0	9366380.0	NA	NA	9365906.0	9365906.0	9365906.0	9365906.0	12.0	10.0	12.0	10.0	9365906.0	9365906.0	12.0	10.0
CSM79HH2_P	21015256.0	21015256.0	16196781.0	16196781.0	1181371.0	803417.0	16057592.0	16057592.0	16057592.0	16057592.0	1171925.0	796161.0	1171925.0	796161.0	16057592.0	16057592.0	1171925.0	796161.0
CSM79HH4	9116614.0	9116614.0	9116614.0	9116614.0	NA	NA	9116265.0	9116265.0	9116265.0	9116265.0	19.0	34.0	19.0	34.0	9116265.0	9116265.0	19.0	34.0
CSM79HH8	8840589.0	8840589.0	8840589.0	8840589.0	NA	NA	8840403.0	8840403.0	8840403.0	8840403.0	3.0	3.0	3.0	3.0	8840403.0	8840403.0	3.0	3.0
CSM79HHA	10986101.0	10986101.0	10986100.0	10986100.0	NA	NA	10985629.0	10985629.0	10985629.0	10985629.0	15.0	10.0	15.0	10.0	10985629.0	10985629.0	15.0	10.0
CSM79HHM	15400501.0	15400501.0	15400501.0	15400501.0	NA	NA	15390133.0	15390133.0	15390133.0	15390133.0	227.0	225.0	227.0	225.0	15390133.0	15390133.0	227.0	225.0
CSM79HHO	9119150.0	9119150.0	9119150.0	9119150.0	NA	NA	9098874.0	9098874.0	9098874.0	9098874.0	394.0	448.0	394.0	448.0	9098874.0	9098874.0	394.0	448.0
CSM79HHU	10991305.0	10991305.0	10991305.0	10991305.0	NA	NA	10990263.0	10990263.0	10990263.0	10990263.0	23.0	19.0	23.0	19.0	10990263.0	10990263.0	23.0	19.0
CSM79HHW	8901309.0	8901309.0	8901309.0	8901309.0	NA	NA	8888059.0	8888059.0	8888059.0	8888059.0	255.0	250.0	255.0	250.0	8888059.0	8888059.0	255.0	250.0
CSM79HHW_P	10353678.0	10353678.0	7797788.0	7797788.0	990557.0	344327.0	7128538.0	7128538.0	7128538.0	7128538.0	920576.0	311584.0	920576.0	311584.0	7128538.0	7128538.0	920576.0	311584.0
CSM79HI3	15910554.0	15910554.0	15910554.0	15910554.0	NA	NA	15909659.0	15909659.0	15909659.0	15909659.0	56.0	49.0	56.0	49.0	15909659.0	15909659.0	56.0	49.0
CSM79HI7	11814692.0	11814692.0	11814692.0	11814692.0	NA	NA	11810981.0	11810981.0	11810981.0	11810981.0	70.0	79.0	70.0	79.0	11810981.0	11810981.0	70.0	79.0
CSM79HIB	13404063.0	13404063.0	13404063.0	13404063.0	NA	NA	13402053.0	13402053.0	13402053.0	13402053.0	41.0	53.0	41.0	53.0	13402053.0	13402053.0	41.0	53.0
CSM79HID	14845742.0	14845742.0	14845742.0	14845742.0	NA	NA	14844236.0	14844236.0	14844236.0	14844236.0	25.0	26.0	25.0	26.0	14844236.0	14844236.0	25.0	26.0
CSM79HIF	13447822.0	13447822.0	13447822.0	13447822.0	NA	NA	13447700.0	13447700.0	13447700.0	13447700.0	3.0	6.0	3.0	6.0	13447700.0	13447700.0	3.0	6.0
CSM79HIH	12527895.0	12527895.0	12527895.0	12527895.0	NA	NA	12527794.0	12527794.0	12527794.0	12527794.0	2.0	5.0	2.0	5.0	12527794.0	12527794.0	2.0	5.0
CSM79HIJ	11284554.0	11284554.0	11284554.0	11284554.0	NA	NA	11283732.0	11283732.0	11283732.0	11283732.0	21.0	11.0	21.0	11.0	11283732.0	11283732.0	21.0	11.0
CSM79HIL	9058935.0	9058935.0	9058935.0	9058935.0	NA	NA	9058731.0	9058731.0	9058731.0	9058731.0	4.0	1.0	4.0	1.0	9058731.0	9058731.0	4.0	1.0
CSM79HIN	11437813.0	11437813.0	11437813.0	11437813.0	NA	NA	11437304.0	11437304.0	11437304.0	11437304.0	10.0	20.0	10.0	20.0	11437304.0	11437304.0	10.0	20.0
CSM79HIR	11447649.0	11447649.0	11447649.0	11447649.0	NA	NA	11428639.0	11428639.0	11428639.0	11428639.0	453.0	466.0	453.0	466.0	11428639.0	11428639.0	453.0	466.0
CSM79HIT	5400698.0	5400698.0	5400698.0	5400698.0	NA	NA	5390867.0	5390867.0	5390867.0	5390867.0	238.0	242.0	238.0	242.0	5390867.0	5390867.0	238.0	242.0
CSM79HIV	10579110.0	10579110.0	10579110.0	10579110.0	NA	NA	10567140.0	10567140.0	10567140.0	10567140.0	257.0	247.0	257.0	247.0	10567140.0	10567140.0	257.0	247.0
CSM79HIX	14786151.0	14786151.0	14786151.0	14786151.0	NA	NA	14771557.0	14771557.0	14771557.0	14771557.0	289.0	278.0	289.0	278.0	14771557.0	14771557.0	289.0	278.0
CSM79HIZ	10054299.0	10054299.0	10054299.0	10054299.0	NA	NA	10011755.0	10011755.0	10011755.0	10011755.0	848.0	900.0	848.0	900.0	10011755.0	10011755.0	848.0	900.0
CSM79HJ2_P	17696098.0	17696098.0	10848985.0	10848985.0	2572638.0	715443.0	10846745.0	10846745.0	10846745.0	10846745.0	2571934.0	715286.0	2571934.0	715286.0	10846745.0	10846745.0	2571934.0	715286.0
CSM79HJ4_P	16451799.0	16451799.0	10001392.0	10001392.0	2290154.0	932532.0	9999859.0	9999859.0	9999859.0	9999859.0	2289039.0	932326.0	2289039.0	932326.0	9999859.0	9999859.0	2289039.0	932326.0
CSM79HJ6_P	9257247.0	9257247.0	5631434.0	5631434.0	1449854.0	410025.0	5630883.0	5630883.0	5630883.0	5630883.0	1449541.0	409986.0	1449541.0	409986.0	5630883.0	5630883.0	1449541.0	409986.0
CSM79HJ8_P	18311254.0	18311254.0	14589411.0	14589411.0	826392.0	790900.0	14552477.0	14552477.0	14552477.0	14552477.0	824160.0	788929.0	824160.0	788929.0	14552477.0	14552477.0	824160.0	788929.0
CSM79HJA	8099760.0	8099760.0	8099760.0	8099760.0	NA	NA	8099571.0	8099571.0	8099571.0	8099571.0	6.0	3.0	6.0	3.0	8099571.0	8099571.0	6.0	3.0
CSM79HJC_P	14065034.0	14065034.0	11057276.0	11057276.0	1129377.0	427751.0	10900464.0	10900464.0	10900464.0	10900464.0	1115443.0	421346.0	1115443.0	421346.0	10900464.0	10900464.0	1115443.0	421346.0
CSM79HJI_P	20290544.0	20290544.0	15182206.0	15182206.0	1565900.0	710656.0	15112987.0	15112987.0	15112987.0	15112987.0	1559857.0	707481.0	1559857.0	707481.0	15112987.0	15112987.0	1559857.0	707481.0
CSM79HJM	15262020.0	15262020.0	15262020.0	15262020.0	NA	NA	15261942.0	15261942.0	15261942.0	15261942.0	1.0	2.0	1.0	2.0	15261942.0	15261942.0	1.0	2.0
CSM79HJO	13616675.0	13616675.0	13616675.0	13616675.0	NA	NA	13616626.0	13616626.0	13616626.0	13616626.0	4.0	4.0	4.0	4.0	13616626.0	13616626.0	4.0	4.0
CSM79HJQ	354351.0	354351.0	354351.0	354351.0	NA	NA	354245.0	354245.0	354245.0	354245.0	1.0	1.0	1.0	1.0	354245.0	354245.0	1.0	1.0
CSM79HJS	10930389.0	10930389.0	10930389.0	10930389.0	NA	NA	10928456.0	10928456.0	10928456.0	10928456.0	39.0	30.0	39.0	30.0	10928456.0	10928456.0	39.0	30.0
CSM79HJU	13580036.0	13580036.0	13580036.0	13580036.0	NA	NA	13579744.0	13579744.0	13579744.0	13579744.0	5.0	8.0	5.0	8.0	13579744.0	13579744.0	5.0	8.0
CSM79HJW	16779787.0	16779787.0	16779787.0	16779787.0	NA	NA	16778735.0	16778735.0	16778735.0	16778735.0	19.0	21.0	19.0	21.0	16778735.0	16778735.0	19.0	21.0
CSM79HJY	10066397.0	10066397.0	10066397.0	10066397.0	NA	NA	10066296.0	10066296.0	10066296.0	10066296.0	2.0	2.0	2.0	2.0	10066296.0	10066296.0	2.0	2.0
CSM79HK9	10927312.0	10927312.0	10927312.0	10927312.0	NA	NA	10927246.0	10927246.0	10927237.0	10927237.0	0.0	3.0	9.0	0.0	10927237.0	10927237.0	0.0	0.0
CSM79HKB	8504050.0	8504050.0	8504050.0	8504050.0	NA	NA	8501038.0	8501038.0	8501038.0	8501038.0	57.0	69.0	57.0	69.0	8501038.0	8501038.0	57.0	69.0
CSM79HKT	12236779.0	12236779.0	12236779.0	12236779.0	NA	NA	12234295.0	12234295.0	12234295.0	12234295.0	67.0	40.0	67.0	40.0	12234295.0	12234295.0	67.0	40.0
CSM79HKV	14709456.0	14709456.0	14709456.0	14709456.0	NA	NA	14708996.0	14708996.0	14708996.0	14708996.0	16.0	3.0	16.0	3.0	14708996.0	14708996.0	16.0	3.0
CSM79HKX	22334679.0	22334679.0	22334679.0	22334679.0	NA	NA	22334262.0	22334262.0	22334262.0	22334262.0	6.0	13.0	6.0	13.0	22334262.0	22334262.0	6.0	13.0
CSM79HKZ	23305196.0	23305196.0	23305196.0	23305196.0	NA	NA	23303034.0	23303034.0	23303034.0	23303034.0	43.0	51.0	43.0	51.0	23303034.0	23303034.0	43.0	51.0
CSM79HL4	8539908.0	8539908.0	8539908.0	8539908.0	NA	NA	8538815.0	8538815.0	8538815.0	8538815.0	23.0	27.0	23.0	27.0	8538815.0	8538815.0	23.0	27.0
CSM79HL6	7660588.0	7660588.0	7660588.0	7660588.0	NA	NA	7660355.0	7660355.0	7660355.0	7660355.0	3.0	4.0	3.0	4.0	7660355.0	7660355.0	3.0	4.0
CSM79HLA	12500069.0	12500069.0	12500069.0	12500069.0	NA	NA	12490221.0	12490221.0	12490221.0	12490221.0	261.0	239.0	261.0	239.0	12490221.0	12490221.0	261.0	239.0
CSM79HLA_TR	8447798.0	8447798.0	8447798.0	8447798.0	NA	NA	8421637.0	8421637.0	8421637.0	8421637.0	657.0	609.0	657.0	609.0	8421637.0	8421637.0	657.0	609.0
CSM79HLC	13425583.0	13425583.0	13425583.0	13425583.0	NA	NA	13417910.0	13417910.0	13417910.0	13417910.0	154.0	165.0	154.0	165.0	13417910.0	13417910.0	154.0	165.0
CSM79HLE	8766123.0	8766123.0	8766123.0	8766123.0	NA	NA	8739294.0	8739294.0	8739294.0	8739294.0	546.0	555.0	546.0	555.0	8739294.0	8739294.0	546.0	555.0
CSM79HLG	10654784.0	10654784.0	10654784.0	10654784.0	NA	NA	10654018.0	10654018.0	10654018.0	10654018.0	17.0	17.0	17.0	17.0	10654018.0	10654018.0	17.0	17.0
CSM79HLI	11181005.0	11181005.0	11181005.0	11181005.0	NA	NA	11172955.0	11172955.0	11172955.0	11172955.0	203.0	234.0	203.0	234.0	11172955.0	11172955.0	203.0	234.0
CSM79HLK	4184631.0	4184631.0	4184631.0	4184631.0	NA	NA	4111193.0	4111193.0	4111193.0	4111193.0	1617.0	1709.0	1617.0	1709.0	4111193.0	4111193.0	1617.0	1709.0
CSM79HLM	12761013.0	12761013.0	12761013.0	12761013.0	NA	NA	12760228.0	12760228.0	12760228.0	12760228.0	16.0	14.0	16.0	14.0	12760228.0	12760228.0	16.0	14.0
CSM79HM1	11984218.0	11984218.0	11984218.0	11984218.0	NA	NA	11982670.0	11982670.0	11982670.0	11982670.0	25.0	36.0	25.0	36.0	11982670.0	11982670.0	25.0	36.0
CSM79HM5_P	3295369.0	3295369.0	1772134.0	1772134.0	491976.0	386498.0	1771164.0	1771164.0	1771164.0	1771164.0	491672.0	386288.0	491672.0	386288.0	1771164.0	1771164.0	491672.0	386288.0
CSM79HM7	15280592.0	15280592.0	15280592.0	15280592.0	NA	NA	15280378.0	15280378.0	15280378.0	15280378.0	10.0	6.0	10.0	6.0	15280378.0	15280378.0	10.0	6.0
CSM79HM9_P	18138504.0	18138504.0	13313431.0	13313431.0	934274.0	586396.0	11518682.0	11518682.0	11518682.0	11518682.0	821506.0	504877.0	821506.0	504877.0	11518682.0	11518682.0	821506.0	504877.0
CSM79HMN	7727677.0	7727677.0	7727677.0	7727677.0	NA	NA	7680067.0	7680067.0	7680067.0	7680067.0	881.0	972.0	881.0	972.0	7680067.0	7680067.0	881.0	972.0
CSM79HMP	8948923.0	8948923.0	8948923.0	8948923.0	NA	NA	8948844.0	8948844.0	8948844.0	8948844.0	4.0	1.0	4.0	1.0	8948844.0	8948844.0	4.0	1.0
CSM79HMT	10478116.0	10478116.0	10478116.0	10478116.0	NA	NA	10478019.0	10478019.0	10478019.0	10478019.0	3.0	4.0	3.0	4.0	10478019.0	10478019.0	3.0	4.0
CSM79HN2	19350742.0	19350742.0	19350742.0	19350742.0	NA	NA	19348491.0	19348491.0	19348491.0	19348491.0	38.0	50.0	38.0	50.0	19348491.0	19348491.0	38.0	50.0
CSM79HN6	9362171.0	9362171.0	9362171.0	9362171.0	NA	NA	9361146.0	9361146.0	9361146.0	9361146.0	29.0	21.0	29.0	21.0	9361146.0	9361146.0	29.0	21.0
CSM79HNE	7140743.0	7140743.0	7140743.0	7140743.0	NA	NA	7079838.0	7079838.0	7079838.0	7079838.0	1058.0	1048.0	1058.0	1048.0	7079838.0	7079838.0	1058.0	1048.0
CSM79HNG_P	6553811.0	6553811.0	3727177.0	3727177.0	774658.0	294309.0	1538331.0	1538331.0	1538331.0	1538331.0	338639.0	135697.0	338639.0	135697.0	1538331.0	1538331.0	338639.0	135697.0
CSM79HNI	14781937.0	14781937.0	14781937.0	14781937.0	NA	NA	14772041.0	14772041.0	14772041.0	14772041.0	203.0	235.0	203.0	235.0	14772041.0	14772041.0	203.0	235.0
CSM79HNK	8606365.0	8606365.0	8606365.0	8606365.0	NA	NA	8556990.0	8556990.0	8556990.0	8556990.0	997.0	1051.0	997.0	1051.0	8556990.0	8556990.0	997.0	1051.0
CSM79HNM	17935001.0	17935001.0	17935001.0	17935001.0	NA	NA	17934946.0	17934946.0	17934946.0	17934946.0	13.0	8.0	13.0	8.0	17934946.0	17934946.0	13.0	8.0
CSM79HNO	11501842.0	11501842.0	11501842.0	11501842.0	NA	NA	11500475.0	11500475.0	11500475.0	11500475.0	78.0	95.0	78.0	95.0	11500475.0	11500475.0	78.0	95.0
CSM79HNU	8416476.0	8416476.0	8416476.0	8416476.0	NA	NA	8416095.0	8416095.0	8416095.0	8416095.0	22.0	29.0	22.0	29.0	8416095.0	8416095.0	22.0	29.0
CSM79HNW	7413005.0	7413005.0	7413005.0	7413005.0	NA	NA	7320344.0	7320344.0	7320344.0	7320344.0	2048.0	2000.0	2048.0	2000.0	7320344.0	7320344.0	2048.0	2000.0
CSM79HNY_P	4357671.0	4357671.0	3543212.0	3543212.0	253166.0	184837.0	3535923.0	3535923.0	3535923.0	3535923.0	252589.0	184470.0	252589.0	184470.0	3535923.0	3535923.0	252589.0	184470.0
CSM79HO1	10113292.0	10113292.0	10113292.0	10113292.0	NA	NA	10112382.0	10112382.0	10112382.0	10112382.0	34.0	32.0	34.0	32.0	10112382.0	10112382.0	34.0	32.0
CSM79HOF	7920291.0	7920291.0	7920291.0	7920291.0	NA	NA	7920235.0	7920235.0	7920235.0	7920235.0	1.0	4.0	1.0	4.0	7920235.0	7920235.0	1.0	4.0
CSM79HOH	17133574.0	17133574.0	17133574.0	17133574.0	NA	NA	17133114.0	17133114.0	17133114.0	17133114.0	14.0	11.0	14.0	11.0	17133114.0	17133114.0	14.0	11.0
CSM79HOJ	16684770.0	16684770.0	16684770.0	16684770.0	NA	NA	16684271.0	16684271.0	16684271.0	16684271.0	12.0	9.0	12.0	9.0	16684271.0	16684271.0	12.0	9.0
CSM79HOL	15402011.0	15402011.0	15402011.0	15402011.0	NA	NA	15401869.0	15401869.0	15401869.0	15401869.0	2.0	1.0	2.0	1.0	15401869.0	15401869.0	2.0	1.0
CSM79HOT	10696320.0	10696320.0	10696320.0	10696320.0	NA	NA	10696070.0	10696070.0	10696070.0	10696070.0	3.0	5.0	3.0	5.0	10696070.0	10696070.0	3.0	5.0
CSM79HOV	6461554.0	6461554.0	6461554.0	6461554.0	NA	NA	6461517.0	6461517.0	6461517.0	6461517.0	1.0	3.0	1.0	3.0	6461517.0	6461517.0	1.0	3.0
CSM79HOX	16114296.0	16114296.0	16114296.0	16114296.0	NA	NA	16114075.0	16114075.0	16114075.0	16114075.0	12.0	9.0	12.0	9.0	16114075.0	16114075.0	12.0	9.0
CSM79HOZ	12259680.0	12259680.0	12259680.0	12259680.0	NA	NA	12259609.0	12259609.0	12259609.0	12259609.0	7.0	1.0	7.0	1.0	12259609.0	12259609.0	7.0	1.0
CSM79HP2	24495164.0	24495164.0	24495164.0	24495164.0	NA	NA	24494479.0	24494479.0	24494479.0	24494479.0	16.0	19.0	16.0	19.0	24494479.0	24494479.0	16.0	19.0
CSM79HP4	7912057.0	7912057.0	7912057.0	7912057.0	NA	NA	7912026.0	7912026.0	7912026.0	7912026.0	3.0	1.0	3.0	1.0	7912026.0	7912026.0	3.0	1.0
CSM79HP6	9065716.0	9065716.0	9065716.0	9065716.0	NA	NA	9065636.0	9065636.0	9065636.0	9065636.0	7.0	3.0	7.0	3.0	9065636.0	9065636.0	7.0	3.0
CSM79HPA	8471088.0	8471088.0	8471088.0	8471088.0	NA	NA	8470532.0	8470532.0	8470532.0	8470532.0	6.0	13.0	6.0	13.0	8470532.0	8470532.0	6.0	13.0
CSM79HPA_TR	11692836.0	11692836.0	11692836.0	11692836.0	NA	NA	11692697.0	11692697.0	11692697.0	11692697.0	5.0	3.0	5.0	3.0	11692697.0	11692697.0	5.0	3.0
CSM79HPC	9387974.0	9387974.0	9387974.0	9387974.0	NA	NA	9387787.0	9387787.0	9387787.0	9387787.0	5.0	10.0	5.0	10.0	9387787.0	9387787.0	5.0	10.0
CSM79HPK	8053464.0	8053464.0	8053464.0	8053464.0	NA	NA	8002411.0	8002411.0	8002411.0	8002411.0	1093.0	1123.0	1093.0	1123.0	8002411.0	8002411.0	1093.0	1123.0
CSM79HPM_P	5896235.0	5896235.0	3287900.0	3287900.0	629298.0	320270.0	1534437.0	1534437.0	1534437.0	1534437.0	295001.0	159624.0	295001.0	159624.0	1534437.0	1534437.0	295001.0	159624.0
CSM79HPO	446490.0	446490.0	446490.0	446490.0	NA	NA	325224.0	325224.0	325224.0	325224.0	2504.0	2546.0	2504.0	2546.0	325224.0	325224.0	2504.0	2546.0
CSM79HPQ_P	10380748.0	10380748.0	6261699.0	6261699.0	1447486.0	451668.0	5768657.0	5768657.0	5768657.0	5768657.0	1336856.0	417658.0	1336856.0	417658.0	5768657.0	5768657.0	1336856.0	417658.0
CSM79HPS	8045067.0	8045067.0	8045067.0	8045067.0	NA	NA	8007258.0	8007258.0	8007258.0	8007258.0	777.0	823.0	777.0	823.0	8007258.0	8007258.0	777.0	823.0
CSM79HPU	44454.0	44454.0	44454.0	44454.0	NA	NA	30320.0	30320.0	30320.0	30320.0	280.0	296.0	280.0	296.0	30320.0	30320.0	280.0	296.0
CSM79HQ9	20575054.0	20575054.0	20575054.0	20575054.0	NA	NA	20574747.0	20574747.0	20574747.0	20574747.0	6.0	4.0	6.0	4.0	20574747.0	20574747.0	6.0	4.0
CSM79HQB	9793362.0	9793362.0	9793362.0	9793362.0	NA	NA	9792508.0	9792508.0	9792508.0	9792508.0	15.0	19.0	15.0	19.0	9792508.0	9792508.0	15.0	19.0
CSM79HQF	10590156.0	10590156.0	10590156.0	10590156.0	NA	NA	10589815.0	10589815.0	10589815.0	10589815.0	4.0	8.0	4.0	8.0	10589815.0	10589815.0	4.0	8.0
CSM79HQR_P	2354873.0	2354873.0	1414337.0	1414337.0	324565.0	112765.0	1020411.0	1020411.0	1020411.0	1020411.0	230055.0	84445.0	230055.0	84445.0	1020411.0	1020411.0	230055.0	84445.0
CSM79HQT_P	10202580.0	10202580.0	5742616.0	5742616.0	1199372.0	441818.0	4658190.0	4658190.0	4658190.0	4658190.0	980343.0	363301.0	980343.0	363301.0	4658190.0	4658190.0	980343.0	363301.0
CSM79HQV	20861738.0	20861738.0	20861738.0	20861738.0	NA	NA	20861469.0	20861469.0	20861469.0	20861469.0	4.0	10.0	4.0	10.0	20861469.0	20861469.0	4.0	10.0
CSM79HQX	12439344.0	12439344.0	12439344.0	12439344.0	NA	NA	12439127.0	12439127.0	12439127.0	12439127.0	3.0	6.0	3.0	6.0	12439127.0	12439127.0	3.0	6.0
CSM79HQZ	15421855.0	15421855.0	15421855.0	15421855.0	NA	NA	15421523.0	15421523.0	15421523.0	15421523.0	9.0	6.0	9.0	6.0	15421523.0	15421523.0	9.0	6.0
CSM79HR2	11828001.0	11828001.0	11828001.0	11828001.0	NA	NA	11827843.0	11827843.0	11827843.0	11827843.0	5.0	1.0	5.0	1.0	11827843.0	11827843.0	5.0	1.0
CSM79HR4	5721239.0	5721239.0	5721239.0	5721239.0	NA	NA	5721054.0	5721054.0	5721054.0	5721054.0	2.0	4.0	2.0	4.0	5721054.0	5721054.0	2.0	4.0
CSM79HR6	9107802.0	9107802.0	9107802.0	9107802.0	NA	NA	9107754.0	9107754.0	9107753.0	9107753.0	0.0	3.0	1.0	0.0	9107753.0	9107753.0	0.0	0.0
CSM79HR8	1525314.0	1525314.0	1525314.0	1525314.0	NA	NA	1524849.0	1524849.0	1524849.0	1524849.0	13.0	14.0	13.0	14.0	1524849.0	1524849.0	13.0	14.0
CSM79HRC	10334058.0	10334058.0	10334058.0	10334058.0	NA	NA	10333936.0	10333936.0	10333936.0	10333936.0	2.0	2.0	2.0	2.0	10333936.0	10333936.0	2.0	2.0
